testId,method,arraySize,subsetSize,repetitionId,beginTestTicks,endTestTicks,elapsedTicks,elapsedMilliseconds
0,heap,1000000,307,14,638896093907060876,638896093908136221,1075345,107.5345
0,sorting,1000000,307,15,638896093908150497,638896093909225152,1074655,107.4655
0,heap,1000000,307,15,638896093909239345,638896093910380837,1141492,114.1492
0,sorting,1000000,307,16,638896093910395109,638896093911485585,1090476,109.0476
0,heap,1000000,307,16,638896093911499670,638896093912592179,1092509,109.2509
0,sorting,1000000,307,17,638896093912607017,638896093913687663,1080646,108.0646
0,heap,1000000,307,17,638896093913701936,638896093914794528,1092592,109.2592
0,sorting,1000000,307,18,638896093914808709,638896093915911886,1103177,110.3177
0,heap,1000000,307,18,638896093915926244,638896093917005207,1078963,107.8963
0,sorting,1000000,307,19,638896093917020777,638896093918126554,1105777,110.5777
0,heap,1000000,307,19,638896093918140597,638896093919229392,1088795,108.8795
0,sorting,1000000,307,20,638896093919243903,638896093920318086,1074183,107.4183
0,heap,1000000,307,20,638896093920331067,638896093921421543,1090476,109.0476
0,sorting,1000000,619,1,638896093921435809,638896093922507940,1072131,107.2131
0,heap,1000000,619,1,638896093922523624,638896093923605334,1081710,108.171
0,sorting,1000000,619,2,638896093923620362,638896093924722916,1102554,110.2554
0,heap,1000000,619,2,638896093924738172,638896093925841944,1103772,110.3772
0,sorting,1000000,619,3,638896093925857578,638896093926939748,1082170,108.217
0,heap,1000000,619,3,638896093926955248,638896093928037548,1082300,108.23
0,sorting,1000000,619,4,638896093928052664,638896093929140359,1087695,108.7695
0,heap,1000000,619,4,638896093929155923,638896093930263757,1107834,110.7834
0,sorting,1000000,619,5,638896093930280016,638896093931373134,1093118,109.3118
0,heap,1000000,619,5,638896093931387325,638896093932466144,1078819,107.8819
0,sorting,1000000,619,6,638896093932482223,638896093933564617,1082394,108.2394
0,heap,1000000,619,6,638896093933579358,638896093934694022,1114664,111.4664
0,sorting,1000000,619,7,638896093934710010,638896093935810276,1100266,110.0266
0,heap,1000000,619,7,638896093935825635,638896093936915812,1090177,109.0177
0,sorting,1000000,619,8,638896093936931216,638896093938022084,1090868,109.0868
0,heap,1000000,619,8,638896093938037889,638896093939126505,1088616,108.8616
0,sorting,1000000,619,9,638896093939142503,638896093940239006,1096503,109.6503
0,heap,1000000,619,9,638896093940254632,638896093941334699,1080067,108.0067
0,sorting,1000000,619,10,638896093941350181,638896093942455516,1105335,110.5335
0,heap,1000000,619,10,638896093942471619,638896093943556969,1085350,108.535
0,sorting,1000000,619,11,638896093943573066,638896093944652326,1079260,107.926
0,heap,1000000,619,11,638896093944692145,638896093945795193,1103048,110.3048
0,sorting,1000000,619,12,638896093945811472,638896093946927914,1116442,111.6442
0,heap,1000000,619,12,638896093946943455,638896093948027321,1083866,108.3866
0,sorting,1000000,619,13,638896093948042504,638896093949140250,1097746,109.7746
0,heap,1000000,619,13,638896093949155824,638896093950244020,1088196,108.8196
0,sorting,1000000,619,14,638896093950259599,638896093951347444,1087845,108.7845
0,heap,1000000,619,14,638896093951363446,638896093952436607,1073161,107.3161
0,sorting,1000000,619,15,638896093952452318,638896093953531177,1078859,107.8859
0,heap,1000000,619,15,638896093953546323,638896093954625065,1078742,107.8742
0,sorting,1000000,619,16,638896093954640034,638896093955746383,1106349,110.6349
0,heap,1000000,619,16,638896093955761876,638896093956844239,1082363,108.2363
0,sorting,1000000,619,17,638896093956859710,638896093957948627,1088917,108.8917
0,heap,1000000,619,17,638896093957964097,638896093959050299,1086202,108.6202
0,sorting,1000000,619,18,638896093959065513,638896093960153372,1087859,108.7859
0,heap,1000000,619,18,638896093960168855,638896093961260134,1091279,109.1279
0,sorting,1000000,619,19,638896093961274906,638896093962352249,1077343,107.7343
0,heap,1000000,619,19,638896093962368472,638896093963471084,1102612,110.2612
0,sorting,1000000,619,20,638896093963486206,638896093964564292,1078086,107.8086
0,heap,1000000,619,20,638896093964579645,638896093965679769,1100124,110.0124
0,sorting,2000000,11,1,638896093965745190,638896093968026026,2280836,228.0836
0,heap,2000000,11,1,638896093968054768,638896093970313917,2259149,225.9149
0,sorting,2000000,11,2,638896093970342211,638896093972603747,2261536,226.1536
0,heap,2000000,11,2,638896093972631271,638896093974909590,2278319,227.8319
0,sorting,2000000,11,3,638896093974938046,638896093977197437,2259391,225.9391
0,heap,2000000,11,3,638896093977226699,638896093979504500,2277801,227.7801
0,sorting,2000000,11,4,638896093979532188,638896093981805112,2272924,227.2924
0,heap,2000000,11,4,638896093981836348,638896093984137355,2301007,230.1007
0,sorting,2000000,11,5,638896093984166353,638896093986491579,2325226,232.5226
0,heap,2000000,11,5,638896093986519837,638896093988796012,2276175,227.6175
0,sorting,2000000,11,6,638896093988824390,638896093991083922,2259532,225.9532
0,heap,2000000,11,6,638896093991109198,638896093993378042,2268844,226.8844
0,sorting,2000000,11,7,638896093993407087,638896093995664409,2257322,225.7322
0,heap,2000000,11,7,638896093995694131,638896093997969546,2275415,227.5415
0,sorting,2000000,11,8,638896093997998633,638896094000265314,2266681,226.6681
0,heap,2000000,11,8,638896094000293976,638896094002547070,2253094,225.3094
0,sorting,2000000,11,9,638896094002575837,638896094004856381,2280544,228.0544
0,heap,2000000,11,9,638896094004884014,638896094007159689,2275675,227.5675
0,sorting,2000000,11,10,638896094007188681,638896094009456362,2267681,226.7681
0,heap,2000000,11,10,638896094009486658,638896094011739266,2252608,225.2608
0,sorting,2000000,11,11,638896094011768271,638896094014027195,2258924,225.8924
0,heap,2000000,11,11,638896094014056099,638896094016326228,2270129,227.0129
0,sorting,2000000,11,12,638896094016355249,638896094018606056,2250807,225.0807
0,heap,2000000,11,12,638896094018634918,638896094020904072,2269154,226.9154
0,sorting,2000000,11,13,638896094020932549,638896094023208158,2275609,227.5609
0,heap,2000000,11,13,638896094023235882,638896094025488275,2252393,225.2393
0,sorting,2000000,11,14,638896094025516927,638896094027815536,2298609,229.8609
0,heap,2000000,11,14,638896094027844912,638896094030097223,2252311,225.2311
0,sorting,2000000,11,15,638896094030125876,638896094032381918,2256042,225.6042
0,heap,2000000,11,15,638896094032410516,638896094034667205,2256689,225.6689
0,sorting,2000000,11,16,638896094034695451,638896094036956307,2260856,226.0856
0,heap,2000000,11,16,638896094036984630,638896094039266435,2281805,228.1805
0,sorting,2000000,11,17,638896094039291953,638896094041567638,2275685,227.5685
0,heap,2000000,11,17,638896094041596384,638896094043855072,2258688,225.8688
0,sorting,2000000,11,18,638896094043883751,638896094046154463,2270712,227.0712
0,heap,2000000,11,18,638896094046184243,638896094048473462,2289219,228.9219
0,sorting,2000000,11,19,638896094048502309,638896094050764937,2262628,226.2628
0,heap,2000000,11,19,638896094050793530,638896094053065874,2272344,227.2344
0,sorting,2000000,11,20,638896094053094681,638896094055355272,2260591,226.0591
0,heap,2000000,11,20,638896094055383738,638896094057644679,2260941,226.0941
0,sorting,2000000,19,1,638896094057672606,638896094059949419,2276813,227.6813
0,heap,2000000,19,1,638896094059977874,638896094062236623,2258749,225.8749
0,sorting,2000000,19,2,638896094062265823,638896094064541417,2275594,227.5594
0,heap,2000000,19,2,638896094064566638,638896094066832196,2265558,226.5558
0,sorting,2000000,19,3,638896094066861585,638896094069123685,2262100,226.21
0,heap,2000000,19,3,638896094069151941,638896094071444544,2292603,229.2603
0,sorting,2000000,19,4,638896094071474217,638896094073734380,2260163,226.0163
0,heap,2000000,19,4,638896094073762536,638896094076010060,2247524,224.7524
0,sorting,2000000,19,5,638896094076038391,638896094078298519,2260128,226.0128
0,heap,2000000,19,5,638896094078327076,638896094080595464,2268388,226.8388
0,sorting,2000000,19,6,638896094080623805,638896094082885020,2261215,226.1215
0,heap,2000000,19,6,638896094082914684,638896094085172604,2257920,225.792
0,sorting,2000000,19,7,638896094085200907,638896094087486854,2285947,228.5947
0,heap,2000000,19,7,638896094087515490,638896094089795891,2280401,228.0401
0,sorting,2000000,19,8,638896094089821484,638896094092083408,2261924,226.1924
0,heap,2000000,19,8,638896094092110841,638896094094373343,2262502,226.2502
0,sorting,2000000,19,9,638896094094398977,638896094096659946,2260969,226.0969
0,heap,2000000,19,9,638896094096687337,638896094098943217,2255880,225.588
0,sorting,2000000,19,10,638896094098971115,638896094101254244,2283129,228.3129
0,heap,2000000,19,10,638896094101282787,638896094103545320,2262533,226.2533
0,sorting,2000000,19,11,638896094103574447,638896094105835636,2261189,226.1189
0,heap,2000000,19,11,638896094105863912,638896094108164566,2300654,230.0654
0,sorting,2000000,19,12,638896094108193159,638896094110459635,2266476,226.6476
0,heap,2000000,19,12,638896094110487483,638896094112775727,2288244,228.8244
0,sorting,2000000,19,13,638896094112805209,638896094115076429,2271220,227.122
0,heap,2000000,19,13,638896094115105550,638896094117378568,2273018,227.3018
0,sorting,2000000,19,14,638896094117406770,638896094119688369,2281599,228.1599
0,heap,2000000,19,14,638896094119716712,638896094122039432,2322720,232.272
0,sorting,2000000,19,15,638896094122068618,638896094124331958,2263340,226.334
0,heap,2000000,19,15,638896094124361003,638896094126633208,2272205,227.2205
0,sorting,2000000,19,16,638896094126662488,638896094128948450,2285962,228.5962
0,heap,2000000,19,16,638896094128977302,638896094131246615,2269313,226.9313
0,sorting,2000000,19,17,638896094131275221,638896094133534495,2259274,225.9274
0,heap,2000000,19,17,638896094133563089,638896094135822693,2259604,225.9604
0,sorting,2000000,19,18,638896094135850514,638896094138132218,2281704,228.1704
0,heap,2000000,19,18,638896094138160384,638896094140414364,2253980,225.398
0,sorting,2000000,19,19,638896094140443164,638896094142714102,2270938,227.0938
0,heap,2000000,19,19,638896094142741911,638896094144999366,2257455,225.7455
0,sorting,2000000,19,20,638896094145028911,638896094147324379,2295468,229.5468
0,heap,2000000,19,20,638896094147352265,638896094149640011,2287746,228.7746
0,sorting,2000000,41,1,638896094149667930,638896094151924050,2256120,225.612
0,heap,2000000,41,1,638896094151952736,638896094154210751,2258015,225.8015
0,sorting,2000000,41,2,638896094154239635,638896094156526258,2286623,228.6623
0,heap,2000000,41,2,638896094156554534,638896094158809559,2255025,225.5025
0,sorting,2000000,41,3,638896094158835882,638896094161089585,2253703,225.3703
0,heap,2000000,41,3,638896094161115630,638896094163371742,2256112,225.6112
0,sorting,2000000,41,4,638896094163400496,638896094165667063,2266567,226.6567
0,heap,2000000,41,4,638896094165695424,638896094167991735,2296311,229.6311
0,sorting,2000000,41,5,638896094168019603,638896094170278041,2258438,225.8438
0,heap,2000000,41,5,638896094170307051,638896094172563877,2256826,225.6826
0,sorting,2000000,41,6,638896094172592912,638896094174862135,2269223,226.9223
0,heap,2000000,41,6,638896094174887881,638896094177148096,2260215,226.0215
0,sorting,2000000,41,7,638896094177176705,638896094179430283,2253578,225.3578
0,heap,2000000,41,7,638896094179458872,638896094181721761,2262889,226.2889
0,sorting,2000000,41,8,638896094181749717,638896094184009758,2260041,226.0041
0,heap,2000000,41,8,638896094184039835,638896094186310230,2270395,227.0395
0,sorting,2000000,41,9,638896094186340375,638896094188649154,2308779,230.8779
0,heap,2000000,41,9,638896094188678171,638896094190941581,2263410,226.341
0,sorting,2000000,41,10,638896094190970868,638896094193266059,2295191,229.5191
0,heap,2000000,41,10,638896094193295455,638896094195549232,2253777,225.3777
0,sorting,2000000,41,11,638896094195577961,638896094197839918,2261957,226.1957
0,heap,2000000,41,11,638896094197869728,638896094200133341,2263613,226.3613
0,sorting,2000000,41,12,638896094200162251,638896094202420976,2258725,225.8725
0,heap,2000000,41,12,638896094202450067,638896094204716163,2266096,226.6096
0,sorting,2000000,41,13,638896094204743079,638896094207004107,2261028,226.1028
0,heap,2000000,41,13,638896094207033217,638896094209317605,2284388,228.4388
0,sorting,2000000,41,14,638896094209346591,638896094211625327,2278736,227.8736
0,heap,2000000,41,14,638896094211654039,638896094213903146,2249107,224.9107
0,sorting,2000000,41,15,638896094213931903,638896094216191972,2260069,226.0069
0,heap,2000000,41,15,638896094216221532,638896094218482257,2260725,226.0725
0,sorting,2000000,41,16,638896094218510927,638896094220769497,2258570,225.857
0,heap,2000000,41,16,638896094220798472,638896094223085851,2287379,228.7379
0,sorting,2000000,41,17,638896094223116819,638896094225377439,2260620,226.062
0,heap,2000000,41,17,638896094225406086,638896094227684574,2278488,227.8488
0,sorting,2000000,41,18,638896094227711683,638896094230008504,2296821,229.6821
0,heap,2000000,41,18,638896094230037985,638896094232298287,2260302,226.0302
0,sorting,2000000,41,19,638896094232326239,638896094234589331,2263092,226.3092
0,heap,2000000,41,19,638896094234615882,638896094236886789,2270907,227.0907
0,sorting,2000000,41,20,638896094236915534,638896094239177965,2262431,226.2431
0,heap,2000000,41,20,638896094239206118,638896094241469085,2262967,226.2967
0,sorting,2000000,79,1,638896094241498215,638896094243752615,2254400,225.44
0,heap,2000000,79,1,638896094243780886,638896094246042701,2261815,226.1815
0,sorting,2000000,79,2,638896094246071246,638896094248460864,2389618,238.9618
0,heap,2000000,79,2,638896094248489905,638896094250753481,2263576,226.3576
0,sorting,2000000,79,3,638896094250781844,638896094253049623,2267779,226.7779
0,heap,2000000,79,3,638896094253078472,638896094255364160,2285688,228.5688
0,sorting,2000000,79,4,638896094255393417,638896094257647165,2253748,225.3748
0,heap,2000000,79,4,638896094257676207,638896094259948871,2272664,227.2664
0,sorting,2000000,79,5,638896094259978087,638896094262235862,2257775,225.7775
0,heap,2000000,79,5,638896094262264892,638896094264536874,2271982,227.1982
0,sorting,2000000,79,6,638896094264565637,638896094266827757,2262120,226.212
0,heap,2000000,79,6,638896094266855771,638896094269241968,2386197,238.6197
0,sorting,2000000,79,7,638896094269270905,638896094271527397,2256492,225.6492
0,heap,2000000,79,7,638896094271556071,638896094273821023,2264952,226.4952
0,sorting,2000000,79,8,638896094273849521,638896094276109767,2260246,226.0246
0,heap,2000000,79,8,638896094276138456,638896094278397444,2258988,225.8988
0,sorting,2000000,79,9,638896094278426381,638896094280693650,2267269,226.7269
0,heap,2000000,79,9,638896094280722378,638896094282985934,2263556,226.3556
0,sorting,2000000,79,10,638896094283015095,638896094285281864,2266769,226.6769
0,heap,2000000,79,10,638896094285311460,638896094287575714,2264254,226.4254
0,sorting,2000000,79,11,638896094287604363,638896094289905853,2301490,230.149
0,heap,2000000,79,11,638896094289935258,638896094292206917,2271659,227.1659
0,sorting,2000000,79,12,638896094292235986,638896094294485676,2249690,224.969
0,heap,2000000,79,12,638896094294514551,638896094296775056,2260505,226.0505
0,sorting,2000000,79,13,638896094296804033,638896094299101648,2297615,229.7615
0,heap,2000000,79,13,638896094299132119,638896094301395937,2263818,226.3818
0,sorting,2000000,79,14,638896094301424798,638896094303686112,2261314,226.1314
0,heap,2000000,79,14,638896094303715379,638896094305977963,2262584,226.2584
0,sorting,2000000,79,15,638896094306007837,638896094308289313,2281476,228.1476
0,heap,2000000,79,15,638896094308319704,638896094310616368,2296664,229.6664
0,sorting,2000000,79,16,638896094310645116,638896094312916399,2271283,227.1283
0,heap,2000000,79,16,638896094312945813,638896094315200919,2255106,225.5106
0,sorting,2000000,79,17,638896094315226996,638896094317482021,2255025,225.5025
0,heap,2000000,79,17,638896094317509180,638896094319780654,2271474,227.1474
0,sorting,2000000,79,18,638896094319808665,638896094322071565,2262900,226.29
0,heap,2000000,79,18,638896094322100004,638896094324358371,2258367,225.8367
0,sorting,2000000,79,19,638896094324387021,638896094326650193,2263172,226.3172
0,heap,2000000,79,19,638896094326679056,638896094328968003,2288947,228.8947
0,sorting,2000000,79,20,638896094328997502,638896094331258296,2260794,226.0794
0,heap,2000000,79,20,638896094331287399,638896094333559865,2272466,227.2466
0,sorting,2000000,157,1,638896094333589127,638896094335839864,2250737,225.0737
0,heap,2000000,157,1,638896094335868959,638896094338119927,2250968,225.0968
0,sorting,2000000,157,2,638896094338146182,638896094340428570,2282388,228.2388
0,heap,2000000,157,2,638896094340456829,638896094342709596,2252767,225.2767
0,sorting,2000000,157,3,638896094342738585,638896094344999767,2261182,226.1182
0,heap,2000000,157,3,638896094345028534,638896094347310817,2282283,228.2283
0,sorting,2000000,157,4,638896094347340169,638896094349617478,2277309,227.7309
0,heap,2000000,157,4,638896094349646075,638896094351914781,2268706,226.8706
0,sorting,2000000,157,5,638896094351943271,638896094354190341,2247070,224.707
0,heap,2000000,157,5,638896094354218308,638896094356475609,2257301,225.7301
0,sorting,2000000,157,6,638896094356504446,638896094358786394,2281948,228.1948
0,heap,2000000,157,6,638896094358815294,638896094361069842,2254548,225.4548
0,sorting,2000000,157,7,638896094361098726,638896094363359506,2260780,226.078
0,heap,2000000,157,7,638896094363389497,638896094365645681,2256184,225.6184
0,sorting,2000000,157,8,638896094365674549,638896094367947393,2272844,227.2844
0,heap,2000000,157,8,638896094367973598,638896094370272515,2298917,229.8917
0,sorting,2000000,157,9,638896094370298471,638896094372555115,2256644,225.6644
0,heap,2000000,157,9,638896094372583649,638896094374836998,2253349,225.3349
0,sorting,2000000,157,10,638896094374866504,638896094377153696,2287192,228.7192
0,heap,2000000,157,10,638896094377183095,638896094379446551,2263456,226.3456
0,sorting,2000000,157,11,638896094379476260,638896094381729507,2253247,225.3247
0,heap,2000000,157,11,638896094381757843,638896094384026150,2268307,226.8307
0,sorting,2000000,157,12,638896094384054971,638896094386313739,2258768,225.8768
0,heap,2000000,157,12,638896094386341985,638896094388630482,2288497,228.8497
0,sorting,2000000,157,13,638896094388660710,638896094390970124,2309414,230.9414
0,heap,2000000,157,13,638896094390997859,638896094393271562,2273703,227.3703
0,sorting,2000000,157,14,638896094393300212,638896094395560502,2260290,226.029
0,heap,2000000,157,14,638896094395585812,638896094397841038,2255226,225.5226
0,sorting,2000000,157,15,638896094397869853,638896094400134399,2264546,226.4546
0,heap,2000000,157,15,638896094400160293,638896094402429362,2269069,226.9069
0,sorting,2000000,157,16,638896094402457796,638896094404731650,2273854,227.3854
0,heap,2000000,157,16,638896094404760693,638896094407021260,2260567,226.0567
0,sorting,2000000,157,17,638896094407049289,638896094409341692,2292403,229.2403
0,heap,2000000,157,17,638896094409375639,638896094411649508,2273869,227.3869
0,sorting,2000000,157,18,638896094411678302,638896094413955098,2276796,227.6796
0,heap,2000000,157,18,638896094413984352,638896094416255583,2271231,227.1231
0,sorting,2000000,157,19,638896094416283841,638896094418536113,2252272,225.2272
0,heap,2000000,157,19,638896094418564696,638896094420827183,2262487,226.2487
0,sorting,2000000,157,20,638896094420855751,638896094423137593,2281842,228.1842
0,heap,2000000,157,20,638896094423167498,638896094425425619,2258121,225.8121
0,sorting,2000000,307,1,638896094425452097,638896094427727142,2275045,227.5045
0,heap,2000000,307,1,638896094427756964,638896094430046515,2289551,228.9551
0,sorting,2000000,307,2,638896094430076225,638896094432345338,2269113,226.9113
0,heap,2000000,307,2,638896094432374397,638896094434629517,2255120,225.512
0,sorting,2000000,307,3,638896094434659934,638896094436919324,2259390,225.939
0,heap,2000000,307,3,638896094436947268,638896094439235873,2288605,228.8605
0,sorting,2000000,307,4,638896094439265565,638896094441537962,2272397,227.2397
0,heap,2000000,307,4,638896094441567550,638896094443828890,2261340,226.134
0,sorting,2000000,307,5,638896094443859472,638896094446113288,2253816,225.3816
0,heap,2000000,307,5,638896094446142702,638896094448404158,2261456,226.1456
0,sorting,2000000,307,6,638896094448433751,638896094450741516,2307765,230.7765
0,heap,2000000,307,6,638896094450770972,638896094453027300,2256328,225.6328
0,sorting,2000000,307,7,638896094453057211,638896094455317591,2260380,226.038
0,heap,2000000,307,7,638896094455347791,638896094457606680,2258889,225.8889
0,sorting,2000000,307,8,638896094457636697,638896094459894617,2257920,225.792
0,heap,2000000,307,8,638896094459924131,638896094462197113,2272982,227.2982
0,sorting,2000000,307,9,638896094462228813,638896094464495784,2266971,226.6971
0,heap,2000000,307,9,638896094464525360,638896094466787220,2261860,226.186
0,sorting,2000000,307,10,638896094466816575,638896094469080981,2264406,226.4406
0,heap,2000000,307,10,638896094469110130,638896094471391270,2281140,228.114
0,sorting,2000000,307,11,638896094471420489,638896094473701201,2280712,228.0712
0,heap,2000000,307,11,638896094473733439,638896094475996574,2263135,226.3135
0,sorting,2000000,307,12,638896094476026215,638896094478284694,2258479,225.8479
0,heap,2000000,307,12,638896094478314426,638896094480582004,2267578,226.7578
0,sorting,2000000,307,13,638896094480611726,638896094482869057,2257331,225.7331
0,heap,2000000,307,13,638896094482898505,638896094485154450,2255945,225.5945
0,sorting,2000000,307,14,638896094485184035,638896094487468459,2284424,228.4424
0,heap,2000000,307,14,638896094487497936,638896094489780747,2282811,228.2811
0,sorting,2000000,307,15,638896094489811626,638896094492093837,2282211,228.2211
0,heap,2000000,307,15,638896094492122569,638896094494388277,2265708,226.5708
0,sorting,2000000,307,16,638896094494418624,638896094496705775,2287151,228.7151
0,heap,2000000,307,16,638896094496735798,638896094498995101,2259303,225.9303
0,sorting,2000000,307,17,638896094499025054,638896094501313219,2288165,228.8165
0,heap,2000000,307,17,638896094501342886,638896094503601701,2258815,225.8815
0,sorting,2000000,307,18,638896094503630631,638896094505899862,2269231,226.9231
0,heap,2000000,307,18,638896094505930670,638896094508184318,2253648,225.3648
0,sorting,2000000,307,19,638896094508212939,638896094510492379,2279440,227.944
0,heap,2000000,307,19,638896094510520999,638896094512806888,2285889,228.5889
0,sorting,2000000,307,20,638896094512836332,638896094515122089,2285757,228.5757
0,heap,2000000,307,20,638896094515153035,638896094517432449,2279414,227.9414
0,sorting,2000000,619,1,638896094517461940,638896094519734383,2272443,227.2443
0,heap,2000000,619,1,638896094519764974,638896094522028227,2263253,226.3253
0,sorting,2000000,619,2,638896094522058887,638896094524321683,2262796,226.2796
0,heap,2000000,619,2,638896094524352283,638896094526607811,2255528,225.5528
0,sorting,2000000,619,3,638896094526638628,638896094528890924,2252296,225.2296
0,heap,2000000,619,3,638896094528922158,638896094531232491,2310333,231.0333
0,sorting,2000000,619,4,638896094531263214,638896094533516992,2253778,225.3778
0,heap,2000000,619,4,638896094533547177,638896094535823324,2276147,227.6147
0,sorting,2000000,619,5,638896094535850912,638896094538130051,2279139,227.9139
0,heap,2000000,619,5,638896094538161206,638896094540416211,2255005,225.5005
0,sorting,2000000,619,6,638896094540447588,638896094542736771,2289183,228.9183
0,heap,2000000,619,6,638896094542767739,638896094545040087,2272348,227.2348
0,sorting,2000000,619,7,638896094545070445,638896094547376686,2306241,230.6241
0,heap,2000000,619,7,638896094547407600,638896094549689436,2281836,228.1836
0,sorting,2000000,619,8,638896094549719897,638896094552025555,2305658,230.5658
0,heap,2000000,619,8,638896094552056010,638896094554329629,2273619,227.3619
0,sorting,2000000,619,9,638896094554360374,638896094556620488,2260114,226.0114
0,heap,2000000,619,9,638896094556650181,638896094558917688,2267507,226.7507
0,sorting,2000000,619,10,638896094558948550,638896094561227272,2278722,227.8722
0,heap,2000000,619,10,638896094561259720,638896094563531201,2271481,227.1481
0,sorting,2000000,619,11,638896094563563205,638896094565831098,2267893,226.7893
0,heap,2000000,619,11,638896094565858515,638896094568122576,2264061,226.4061
0,sorting,2000000,619,12,638896094568152812,638896094570417185,2264373,226.4373
0,heap,2000000,619,12,638896094570448611,638896094572738850,2290239,229.0239
0,sorting,2000000,619,13,638896094572768935,638896094575026155,2257220,225.722
0,heap,2000000,619,13,638896094575057300,638896094577317671,2260371,226.0371
0,sorting,2000000,619,14,638896094577347638,638896094579618016,2270378,227.0378
0,heap,2000000,619,14,638896094579647749,638896094581906349,2258600,225.86
0,sorting,2000000,619,15,638896094581936522,638896094584201136,2264614,226.4614
0,heap,2000000,619,15,638896094584231002,638896094586489586,2258584,225.8584
0,sorting,2000000,619,16,638896094586519527,638896094588804438,2284911,228.4911
0,heap,2000000,619,16,638896094588834929,638896094591142150,2307221,230.7221
0,sorting,2000000,619,17,638896094591171794,638896094593429925,2258131,225.8131
0,heap,2000000,619,17,638896094593460531,638896094595719082,2258551,225.8551
0,sorting,2000000,619,18,638896094595746558,638896094598003983,2257425,225.7425
0,heap,2000000,619,18,638896094598034005,638896094600302396,2268391,226.8391
0,sorting,2000000,619,19,638896094600332878,638896094602627076,2294198,229.4198
0,heap,2000000,619,19,638896094602658783,638896094604916068,2257285,225.7285
0,sorting,2000000,619,20,638896094604947185,638896094607208970,2261785,226.1785
0,heap,2000000,619,20,638896094607239641,638896094609516005,2276364,227.6364
0,sorting,4000000,11,1,638896094609643581,638896094614436265,4792684,479.2684
0,heap,4000000,11,1,638896094614506145,638896094619247723,4741578,474.1578
0,sorting,4000000,11,2,638896094619303530,638896094624048317,4744787,474.4787
0,heap,4000000,11,2,638896094624102172,638896094628849371,4747199,474.7199
0,sorting,4000000,11,3,638896094628915067,638896094633716000,4800933,480.0933
0,heap,4000000,11,3,638896094633781879,638896094638534544,4752665,475.2665
0,sorting,4000000,11,4,638896094638599514,638896094643336604,4737090,473.709
0,heap,4000000,11,4,638896094643398233,638896094648163642,4765409,476.5409
0,sorting,4000000,11,5,638896094648227580,638896094653015294,4787714,478.7714
0,heap,4000000,11,5,638896094653077437,638896094657831658,4754221,475.4221
0,sorting,4000000,11,6,638896094657893250,638896094662654018,4760768,476.0768
0,heap,4000000,11,6,638896094662719525,638896094667512707,4793182,479.3182
0,sorting,4000000,11,7,638896094667577163,638896094672370546,4793383,479.3383
0,heap,4000000,11,7,638896094672424245,638896094677185721,4761476,476.1476
0,sorting,4000000,11,8,638896094677249839,638896094682008405,4758566,475.8566
0,heap,4000000,11,8,638896094682072621,638896094686854723,4782102,478.2102
0,sorting,4000000,11,9,638896094686917713,638896094691680668,4762955,476.2955
0,heap,4000000,11,9,638896094691743803,638896094696508237,4764434,476.4434
0,sorting,4000000,11,10,638896094696572334,638896094701336049,4763715,476.3715
0,heap,4000000,11,10,638896094701398991,638896094706172865,4773874,477.3874
0,sorting,4000000,11,11,638896094706234324,638896094710973727,4739403,473.9403
0,heap,4000000,11,11,638896094711036765,638896094715830361,4793596,479.3596
0,sorting,4000000,11,12,638896094715896383,638896094720659076,4762693,476.2693
0,heap,4000000,11,12,638896094720722325,638896094725482170,4759845,475.9845
0,sorting,4000000,11,13,638896094725543801,638896094730292596,4748795,474.8795
0,heap,4000000,11,13,638896094730344298,638896094735137409,4793111,479.3111
0,sorting,4000000,11,14,638896094735200311,638896094739958807,4758496,475.8496
0,heap,4000000,11,14,638896094740024863,638896094744772011,4747148,474.7148
0,sorting,4000000,11,15,638896094744834641,638896094749574373,4739732,473.9732
0,heap,4000000,11,15,638896094749642902,638896094754407998,4765096,476.5096
0,sorting,4000000,11,16,638896094754459305,638896094759205452,4746147,474.6147
0,heap,4000000,11,16,638896094759269165,638896094764023963,4754798,475.4798
0,sorting,4000000,11,17,638896094764088601,638896094768838699,4750098,475.0098
0,heap,4000000,11,17,638896094768903030,638896094773690395,4787365,478.7365
0,sorting,4000000,11,18,638896094773753066,638896094778495824,4742758,474.2758
0,heap,4000000,11,18,638896094778546043,638896094783293055,4747012,474.7012
0,sorting,4000000,11,19,638896094783355950,638896094788100448,4744498,474.4498
0,heap,4000000,11,19,638896094788162485,638896094792939203,4776718,477.6718
0,sorting,4000000,11,20,638896094793003540,638896094797760564,4757024,475.7024
0,heap,4000000,11,20,638896094797824437,638896094802571009,4746572,474.6572
0,sorting,4000000,19,1,638896094802621888,638896094807370478,4748590,474.859
0,heap,4000000,19,1,638896094807433128,638896094812171758,4738630,473.863
0,sorting,4000000,19,2,638896094812239507,638896094817005295,4765788,476.5788
0,heap,4000000,19,2,638896094817069892,638896094821811141,4741249,474.1249
0,sorting,4000000,19,3,638896094821875036,638896094826633862,4758826,475.8826
0,heap,4000000,19,3,638896094826699898,638896094831447956,4748058,474.8058
0,sorting,4000000,19,4,638896094831518454,638896094836351669,4833215,483.3215
0,heap,4000000,19,4,638896094836415161,638896094841178709,4763548,476.3548
0,sorting,4000000,19,5,638896094841229306,638896094846001673,4772367,477.2367
0,heap,4000000,19,5,638896094846065537,638896094850844666,4779129,477.9129
